,text,topic,Null
748,"
به گزارش ایرنا از وزارت راه و شهرسازی، مهرداد بذرپاش، وزیر راه و شهرسازی برای حضور در هفدهمین اجلاس کمیسیون مشترک همکاری‌های اقتصادی جمهوری اسلامی ایران و ترکمنستان امروز پنجشنبه ۲۵ آبان به عشق‌آباد سفر می‌کند.

هفدهمین اجلاس کمیسیون مشترک همکاری‌های اقتصادی، به ریاست مهرداد بذرپاش وزیر راه و شهرسازی کشورمان و رشید مردوف معاون رییس کابینه وزرا و وزیر امور خارجه ترکمنستان با حضور نمایندگان دستگاه‌های اجرایی کشور برگزار می‌شود.

بر اساس توافق مقامات دو کشور، مقرر است تا در حاشیه هفدهمین اجلاس کمیسیون مشترک همکاری‌های اقتصادی ایران و ترکمنستان، همایش مشترک تجاری بازرگانان و بخش‌های خصوصی دو کشور و همچنین پانزدهمین نمایشگاه اختصاصی-تخصصی با عنوان «ایران پروژه» هم‌زمان با برگزاری اجلاس هفدهم برگزار شود.

هدف از برگزاری این رویداد، تعمیق و توسعه مراودات و مناسبات همه‌جانبه در حوزه‌های تجاری، بازرگانی، حمل و نقل و ترانزیت، انرژی، صنعتی، خدمات فنی و مهندسی، گمرکی، استانی، کشاورزی، علمی، بهداشتی، گردشگری و ... است.

مقرر است تا در این اجلاس علاوه بر امضای سند اجلاس، اسناد همکاری سایر حوزه‌ها نیز به امضای مقامات دو کشور برسد.

هفدهمین اجلاس کمیسیون مشترک همکاری‌های اقتصادی جمهوری اسلامی ایران و ترکمنستان به میزبانی کشور ترکمنستان در عشق‌آباد از روزهای ۲۵ تا ۲۷ آبان ماه ۱۴۰۲ برگزار می‌شود.

",economy,
749,"
به گزارش خبرنگار اقتصادی ایرنا، مجید عمید پور در حاشیه نشست خبری سومین روز از بیست و سومین نمایشگاه بین المللی صنعت برق ایران افزود: البته مصوبه ۲هزار و ۶۰۰ میلیارد تومان بود که فعلا یک هزار میلیارد تومان اختصاص یافته است.

وی از تلاش برای نفوذ اکوسیستم و زیست بوم فنآوری به صنعت برق توسط پژوهشگاه نیرو خبر داد و گفت: در این اکوسیستم، نوآوری در صنعت برق را توسعه خواهیم داد و به عنوان نخستین دستگاه‌ اجرایی کشور به دنبال این بودیم که فضای اکوسیستم و توسعه فناوری و نوآوری کشور را ارتقا دهیم.

رئیس پژوهشگاه نیرو اضافه کرد: برگزاری نخستین فن بازار صنعت برق در کنار نمایشگاه بین المللی صنعت برق ایران بسیار نویدبخش است.

عمیدپور گفت: امسال در کنار صنایعی که رشد و بلوغ پیدا کرده‌اند، شرکت‌های دانش‌بنیان را نزدیک فضای نمایشگاه آورده‌ایم که حدود ۷۰۰ محصول و خدمات فناور را در نمایشگاه ارائه کرده‌اند و با کمک معاونت علمی و فناوری ریاست جمهوری مسیر ارتقای این محصولات را دنبال خواهیم کرد.

وی ادامه داد: ۴۰ شرکت دانش‌بنیان در حوزه کاهش مصرف و جلوگیری از اتلاف شبکه ورود پیدا کردند و طرح‌های خوبی در این زمینه ارائه شده است که در حال شناسایی آنها هستیم و وظیفه ما راهنمایی و ارتقای این طرح‌ها است.

رئیس پژوهشگاه نیرو بااشاره به رشد ۶۳ درصدی حضور شرکت‌کنندگان در این نمایشگاه، افزود: امیدواریم از ۷۰۰ محصول ارائه شده با حمایت پارک علم و فناوری وزارت نیرو و فعال شدن صندوق وزارت نیرو از این پدیده‌ها حمایت کنیم و صنعت برق از این اتفاق بهره‌مند شود.

وی خاطرنشان کرد: این طرح‌ها را به‌طور کامل معرفی و از آنها حمایت می‌کنیم.

رئیس پژوهشگاه نیرو گفت: ساز و کارهای جدید هم در مدیریت مصرف برق پیگیری می‌شود و این مهم با همکاری توانیر و همراه اول انجام خواهد شد و از ظرفیت‌های این دو مجموعه استفاده می‌کنیم‌ تا تابستان امسال از نظر کمبود برق مشکلی نداشته باشیم.

عمیدپور ادامه داد: در طول سال، فن‌بازارهای تخصصی اعم از هوشمندسازی صنعت برق و کلینیک‌های تخصصی حوزه سرمایش را داشتیم و به جوانان تحصیل کرده در این حوزه امید داده و از آنها حمایت می‌کنیم.  وی درباره برنامه‌های حمایتی پژوهشگاه نیرو از فناوری‌ها و محصولات ارائه شده گفت: پارک علم و فناوری پلتفرم و سکویی است که قرار است مورد حمایت واقع شود و بخشی از حمایت‌ها از طریق صندوق شکوفایی انجام می‌شود و منابع خوبی به این صندوق تزریق می‌شود.

رئیس پژوهشگاه نیرو با اشاره به اینکه پروژه برقی سازی برای کاهش آلودگی هوا در شهر تهران در دستور کار قرار دارد، افزود: آنچه در این زمینه به ما مربوط است اعم از برقی‌سازی خودروها و شارژرهای برقی است که در دست پیگیری قرار دارد.

عمیدپور گفت: سه مصوبه ۴۰۰۰، ۴۵۰۰ و ۳۰۰۰ میلیارد تومان در حوزه خورشیدی و بادی داریم که ۱۱ هزار و ۵۰۰ مگاوات (سه هزار بادی و ۸۵۰۰ مگاوات خورشیدی) در شورای اقتصاد مصوب شده است و تا دو سه سال آینده با توجه به شرایط ناترازی درصد قابل توجهی از این موضوع محقق می‌شود.

رئیس پژوهشگاه نیرو اظهارداشت: اگر هوشمندسازی با روند خوبی پیش برود، شاهد اجرای این مصوبات و کاهش مصرف و مدیریت مصرف برق خواهیم بود که بخشی از این موضوع به مساله هوشمندسازی برمی‌گردد و مقداری از ۱۰ هزار مگاوات ناترازی برطرف می‌شود.

وی با تاکید بر مدیریت مصرف برق در همه بخش‌ها گفت: بنا به دستور وزیر نیرو برای مدیریت مصرف برق بر مقوله هوشمندسازی تمرکز داریم و ۳۳ شرکت دانش بنیان در این رویداد شرکت کردند و ۶۸ محصول فناورانه را ارائه کردند که تعدادی از آنها را حمایت می‌کنیم. عزم آن وجود دارد و در این زمینه نیز مصوبات وجود دارد و امیدواریم با همکاری مردم تا دو سه سال آینده شرایط مطلوبی ایجاد شود.

",economy,
750,"
به گزارش ایرنا از بانک مرکزی، فرشاد محمدپور در جلسه‌ای که به منظور تبادل نظر در رابطه با برنامه اجرایی شبکه بانکی برای ارتقای نظام مبارزه با پولشویی و رفع چالش‌های مرتبط با آن با حضور مدیران عامل بانک‌ها، اعضای هیات مدیره و نمایندگان مبارزه با پولشویی شبکه بانکی در محل بانک مرکزی برگزار شد، اظهار داشت: تا پایان سال ۱۴۰۳، روند پایش و ارائه گزارش‌های نظارتی به شیوه کنونی ادامه خواهد داشت.  وی با تأکید برضرورت نظارت جدی بانک‌ها در زمینه معضل حساب‌های اجاره‌ای، گفت: حساب‌های اجاره‌ای یکی از مهم‌ترین مباحثی است که اثرات مختلف منفی آن در حوزه های مختلف مشهود است و یکی از مهم‌ترین آثار منفی این پدیده در ماه‌های اخیر در زمینه کنترل بازار ارز به عینه مشاهده شد و لذا توجه ویژه به این موضوع ضرورت دارد.

محمدپور اجرایی شدن «دستورالعمل نحوه امهال مطالبات مؤسسات اعتباری» را یکی از اولویت‌های حوزه نظارت عنوان کرد و گفت: بانک‌ها باید با جدیت هرچه بیشتر به پیاده‌سازی این امر اقدام کنند؛ چراکه این موضوع در تعاملات بانک مرکزی با بانک‌ها اثرگذار خواهد بود و تا دی ماه در بانک‌هایی که این مهم عملیاتی نشده باشد، برخورد متناسب و جدی صورت می‌گیرد؛ چرا که اجرا نشدن این دستورالعمل کیفیت درآمد و شناسایی درآمد و سود و طبقه‌بندی دارایی‌ها را در صورت‌های مالی بانک‌ها تحت تأثیر قرار می‌دهد.  معاون نظارت بانک مرکزی بیان کرد: در جلسه اخیر رئیس کل بانک مرکزی با مدیران عامل بانک‌ها به دلیل اهمیت مباحث نظارتی، مقرر شد در جلسه‌ای مباحث مذکور با تفصیل بیشتر برای نمایندگان شبکه بانکی ارائه شود. براین اساس، پیش از این نیز بازرسی جامع نحوه اجرای مقررات و الزامات مبارزه با پولشویی و تأمین مالی تروریسم با رویکرد ریسک محور توسط این بانک انجام و نتایج برای هر یک از مؤسسات اعتباری ارسال شده بود.

وی در ادامه افزود: ضروری است گزارش‌های بانک مرکزی در هیات مدیره بانک‌ها مورد توجه قرار گیرد و برنامه‌ای منسجم و مدون توسط هیات مدیره بانک‌ها ارائه شود که ارتقای کیفیت موضوعات نظارتی و به ویژه مبارزه با پولشویی را مورد توجه قرار دهد. لذا از حوزه مبارزه با پولشویی بانک مرکزی نیز خواسته‌ام برنامه‌های شبکه بانکی از آن‌ها اخذ شود.

معاون نظارت بانک مرکزی تاکید کرد: در جریان این گزارش که تهیه آن بیش از یک سال به طول انجامید، حوزه‌های مبارزه با پولشویی بانک‌ها حضور فعالانه داشتند و از آن‌ها قدردانی می‌کنم. البته در این زمینه، گام بعدی آن است که هیات مدیره بانک‌ها این موضوع را جدی بگیرند و برنامه‌ای را برای آن تدوین کنند تا به واسطه این برنامه در گزارش بعدی، شاهد رشد کیفی فعالیت‌های نظارتی بانک‌ها باشیم.  وی با بیان اینکه گزارش مذکور، اولین گزارش جامع درخصوص شرایط، جایگاه و نحوه رفتار بانک‌ها در حوزه مبارزه با پولشویی بود، ‌تصریح کرد: این موضوع از ابعاد مختلفی برای بانک‌ها حائز اهمیت است. تا یک ماه آینده همه بانک‌ها برنامه اصلاحی و ارتقا را مبتنی بر گزارش بانک مرکزی ارائه کنند و تا پایان سال نیز گزارشی به روز از روند اصلاح، مجدداً تهیه خواهد شد.

",economy,
751,"





صادرات تراشه‌های حافظه کره جنوبی در اکتبر برای اولین بار در ۱۶ ماه گذشته، افزایش یافت و به شواهد موجود از احیای تقاضا برای مهم‌ترین محصولات این کشور افزود.
                                


به گزارش ایسنا، داده‌های منتشره توسط وزارت بازرگانی کره جنوبی نشان داد صادرات تراشه حافظه پس از کاهش ۱۸ درصدی در سپتامبر، یک درصد نسبت به سال گذشته افزایش یافت. فروش بسته‌های چند تراشه‌ای، بیشترین بهبود را داشتند و ۱۲.۲ درصد رشد کرد، در حالی که فروش حافظه‌های DRAM که پرسودترین بخش به شمار می‌رود، برای اولین بار در بیش از یک سال گذشته، کاهش تک رقمی داشت.

نیمه‌رساناها، ستون فقرات صادرات اقتصاد کره جنوبی را تشکیل می‌دهند. بانک مرکزی این کشور پیش بینی می‌کند این صادرات در سال میلادی آینده، ۲.۲ درصد رشد کند که بهتر از  رشد ۱.۴ درصدی پیش بینی شده برای امسال خواهد بود.

مجموع صادرات کره جنوبی در ماه میلادی گذشته، برای اولین بار از اواخر سال ۲۰۲۲، افزایش یافت که نشانه مثبتی برای چشم انداز رشد این کشور و بهبود تقاضای اقتصاد جهانی است. آمار مربوط به صادرات فناوری این دیدگاه را نشان می‌دهد که نیمه‌رساناها، رشد صادرات کره جنوبی را هدایت کرده و روند احیای اقتصادی این کشور را تقویت می‌کنند.

بر اساس گزارش بلومبرگ، تجزیه و تحلیل بیشتر صادرات فناوری نشان داد که فروش نمایشگر در اکتبر نسبت به سال قبل، ۱۳.۱ درصد افزایش یافته است که بالاتر از رشد یک درصدی در سپتامبر است. صادرات تلفن همراه ۳.۳ درصد کاهش یافت که در مقایسه با کاهش ۵.۲ درصدی در سپتامبر، افت ملایم‌تری داشت.

انتهای پیام

",economy,
752,"





یک مدل خودرو کلاسیک شرکت فراری، توانست رکورد فروش گران قیمت‌ترین خودرو جهای را بشکند.
                                







                                                دریافت
                                                15 MB




مترجم: محیا ذوالفقاری / تدوینگر: علی خلیلی طهرانی

",economy,
753,"





ایسنا/مرکزی مدیر کل دفتر تخصصی ارزیابی انطباق انرژی و محیط زیست سازمان ملی استاندارد ایران گفت: در کشور تعدادی تست‌های استاندارد به ارزش تقریبی یک میلیارد دلار داریم که آزمایشگاهی برای انجام آنها نداریم و دانشگاه‌ها باید در این حوزه سرمایه‌گذاری کنند.
                                


محمدسجاد گازر، ۲۳ آبان ماه در جریان بازدید از دانشگاه صنعتی اراک اظهار کرد: این حجم از فعالیت استان مرکزی در حوزه‌های مختلف، اهمیت این استان را می‌رساند و دانشگاه‌ صنعتی اراک نیز امکانات و تجهیزات خوبی در حوزه صنعت دارد که منحصر به فرد است.

وی با اشاره به همکاری سازمان ملی استاندارد با دانشگاه‌های تهران، شریف، امیرکبیر و تربیت مدرس گفت: متاسفانه سرعتی که بخش خصوصی در توسعه آزمایشگاه دارد، دانشگاه‌ها ندارند. در کشور تعدادی تست‌های استاندارد به ارزش تقریبی یک میلیارد دلار داریم که آزمایشگاهی برای انجام آنها نداریم و بخش خصوصی خیلی پیگیر حل این مسئله است و دانشگاه‌ها نیز باید در این حوزه سرمایه گذاری کنند.

گازر با تاکید بر دانش بنیان محور شدن صنایع به کمک دانشگاه و استاندارد افزود: آزمایشگاه‌هایی که گواهینامه ۱۷۰۲۵ را دارند به آنها کار ارجاع می‌شود و وقتی دانشگاه‌ها این گواهینامه را بگیرند علاوه بر درآمد مالی برای دانشگاه، دانشجویان نیز به صورت عملی کار را یاد می‌گیرند.

مدیر کل دفتر تخصصی ارزیابی انطباق انرژی و محیط زیست سازمان ملی استاندارد ایران گفت: برای اولین بار بعد از ۴۳ سال اجازه دادند که از پالایشگاه‌های کشور و گازوئیل‌های تولیدی در کشور نمونه گیری کنیم و برای اولین بار یک پالایشگاه نشان استاندارد گرفت و بین ۲۱۰۰ کارخانه، ارزیابی انرژی را انجام دادیم.

وی با تاکید بر ترویج استانداردسازی دانشگاه‌ها گفت: هرجا استاندارد رخ نداده به دلیل نبود آزمایشگاه بوده است و این مسئله به نظام کیفیت کشور آسیب وارد می‌کند. تا وقتی تجدید نظری توسط دانشگاه‌ها در حوزه استاندارد صورت نگیرد، ارتقا کیفیت محصولات را نخواهیم داشت.

مجتبی گودرزی، رئیس دانشگاه صنعتی اراک نیز اظهار کرد: از لحاظ ابعاد، دانشگاه کوچکی هستیم ولی با صنایع و شرکت‌های مختلف ارتباط داریم و ظرفیت‌های فراوانی داریم. رشته‌های دانشگاه صنعتی ارتباط خیلی زیادی با انرژی دارد و چه خوب است  که ارتباطات چندگانه دانشگاه و استاندارد بیشتر شود.

سعید میرنظامی، مدیرکل استاندارد استان مرکزی نیز اظهار کرد: دانشگاه صنعتی اراک تفاوت‌هایی با دانشگاه‌های دیگر دارد و تجهیزاتی دارد که کمتر دانشگاهی دارد و ظرفیت‌های این دانشگاه می‌تواند به اقتصاد مقاومتی و تجاری سازی دانش کمک کند.

وی با بیان اینکه تنها مرجعی که آزمایشگاه‌ها می‌توانند از او گواهی اعتباربخشی بگیرند سازمان استاندارد است افزود: تعداد زیادی آزمایشگاه بتن در سطح استان داریم ولی بالای ۹۰ درصد آنها تاییدیه لازم را ندارند و با حمایت دستگاه قضایی ۶ ماه فرصت دادیم تا تاییدیه بگیرند.

میرنظامی با تاکید بر لزوم تقویت ارتباط دانشگاه‌ها با دستگاه‌های اجرایی ادامه داد: ما به دنبال اضافه کردن آزمایشگاه در استان نیستیم و بایستی از ظرفیت‌هایی مثل دانشگاه صنعتی اراک استفاده شود. در بحث مکانیک و فلز دانشگاه صنعتی بسیار جلوتر از باقی دانشگاه‌هاست و نیاز داریم که یک برنامه مشترک داشته باشیم.

انتهای پیام

",economy,
754,"





ایسنا/کرمان با حضور معاون راهبردی و نظارت بر بهره‌برداری شرکت مهندسی آب و فاضلاب کشور و جمعی از مسئولان استانی و شهرستانی، بخشی از عملیات اجرای پروژه خط انتقال آب خلیج فارس به رفسنجان به طول ۸۱۰ متر و با اعتبار ۲۲۰ میلیارد ریال ۲۳ آبان ماه آغاز شد.
                                


معاون راهبردی و نظارت بر بهره‌برداری شرکت مهندسی آب و فاضلاب کشور در این مراسم که امروز، ۲۳ آبان برگزار شد، اظهار کرد: بحث رفع تنش آبی در استان‌های کشور را شروع کردیم و افتخار می‌کنیم که استان کرمان، پایتخت مقاومت در اولویت این برنامه قرار گرفت.

علیرضا جزء قاسمی افزود: در این استان نگرانی‌ها و دغدغه‌های فراوانی بابت تنش آبی وجود دارد و امیدواریم با اجرای این پروژه آب آشامیدنی اهالی این استان فراهم و بحران تنش آبی رفع شود.

وی بیان کرد: با اجرای پروژه خط انتقال آب خلیج فارس به رفسنجان، تابستان ۱۴۰۳ تنش آبی برطرف خواهد شد.

مدیرعامل آب و فاضلاب استان کرمان نیز در این مراسم اظهار کرد: طی جلسه‌ای که اول آبان ماه به اتفاق استاندار کرمان در وزارت نیرو داشتیم، مقرر شد آبرسانی به رفسنجان از خط انتقال آب خلیج فارس اجرا و در دهه فجر مورد بهره‌برداری قرار گیرد.

علیرضا عبدیان افزود: توسط دو شرکت دو فاز پروژه ۲۱ کیلومتری و چهار کیلومتری خط انتقال اجرا شد و امروز هم قرار است فاز سوم این پروژه با متراژ ۸۱۰ متر توسط شرکت آب و فاضلاب کشور و اعتبار ۲۲ میلیارد ریال از محل اعتبارات تنش آبی اجرا شود.

وی خاطرنشان کرد: این لوله خط انتقال قرار است به مخزن ۲۰ هزار متر مکعبی رفسنجان متصل شود تا کمبود آب آشامیدنی و تنش آبی در تابستان رفع شود.

انتهای پیام

",economy,
755,"





پایانه جدید فرودگاه بین المللی کیش با قابلیت پذیرش سالانه ۶ میلیون مسافر و با زیربنای ۴۹ هزار متر مربع به عنوان سومین ترمینال بزرگ فرودگاهی کشور، امروز  ۲۳ آبان ۱۴۰۲ افتتاح شد.
                                







                                                دریافت
                                                31 MB




تصویربردار: نسرین فائق / تدوینگر: مریم غلامی





",economy,
756,"





رئیس پلیس امنیت اقتصادی فراجا بر ضرورت تامین امنیت فعالان اقتصادی تاکید کرد و آن را جزو اهداف اصلی این پلیس برشمرد.
                                


به گزارش ایسنا، سردار حسین رحیمی با حضور در جمع فعالان اقتصادی بخش خصوصی گفت:‌ ماموریت اصلی پلیس امنیت اقتصادی ایجاد بستر و امنیت لازم برای فعالان اقتصادی کشور است تا بتوانند فعالیت اقتصادی خود را به نحو مطلوب و احسن و اکمل به انجام برسانند. امروز ارتباط و همکاری بسیار خوبی بین پلیس امنیت اقتصادی فراجا و فعالان بخش مختلف اقتصادی کشور وجود دارد.

وی با تاکید بر اینکه با تشکیل کارگروه‌های مختلف در حوزه اصناف تلاش کردیم که بطور مستقیم و بدون واسطه دغدغه‌ها، چالش‌ها و مشکلات اصناف را رصد و در جهت رفع آن اقدامات لازم را انجام دهیم، گفت: ما خود را حامی فعالان اقتصادی کشور می‌دانیم و در راستای ایجاد بسترهای لازم در این زمینه همه تلاش خود را به کار بسته‌ایم  و خود را یار و حامی فعالان اقتصادی می‌دانیم.

رئیس پلیس امنیت اقتصادی فراجا گفت: با توجه به هجمه‌های همه جانبه اقتصادی و... دشمنان، امروز در واقع فعالان اقتصادی افسران جنگ اقتصادی هستند که با همه وجود سختی‌ها در این حوزه خوش درخشیده‌اند و در این عرصه مجاهدانه ایستاده‌اند.

بر اساس اعلام مرکز اطلاع‌رسانی پلیس امنیت اقتصادی فراجا، وی افزود: هدف اصلی ما تامین امنیت و حمایت از فعالان اقتصادی و مقابله با کسانی است که با قاچاق کالا و احتکار و... به دنبال ایجاد التهاب در اقتصاد کشورمان هستند و در این راه اقدامات بسیاری نیز انجام شده است.

انتهای پیام

",economy,
757,"





د جریان برگزاری سی و هشتمین نشست مجمع عمومی فیاس امروز (۲۳ آبان/۱۴ نوامبر ) در آلماتی، پایتخت قزاقستان، بورس تهران پیشنهاد ایجاد سامانه برای ارتباط سریع و به هنگام اعضا را مطرح کرد.
                                


به گزارش ایسنا، طبق اعلام سازمان بورس تهران، محمود گودرزی- مدیر عامل بورس تهران و عضو هیت مدیره فیاس- به همراه هیاتی از مدیران و اعضای هیات مدیره بورس تهران در نشست هیات مدیره و مجمع عمومی فدراسیون بورس‌های اروپا ـ آسیایی حضوری پر رنگ داشت و پیشنهاداتی را مطرح کرد.

در مجمع عمومی فیاس، رئیس هیات مدیره فیاس و نماینده بورس قزاقستان به عنوان میزبان به اعضا خوشامد گفت و پس از آن دبیر کل فیاس، صورت‌های مالی حسابرسی شده مربوط به سال ۲۰۲۲ و اهداف محقق شده در این سال را به اطلاع حاضران رساند.

در این رویداد اعضای فدراسیون عملکرد یکساله دبیرخانه و کمیته‌ها را ارزیابی کرده و برنامه پیش‌بینی شده سال بعد و بودجه‌بندی آن بررسی و تصویب شد.

همچنین، بودجه و اهداف فدراسیون در سال ۲۰۲۴ مطرح شد و مورد تصویب اعضا قرار گرفت. در این نشست، اعضا در خصوص عضویت اعضای جدید به توافق رسیدند.

گفتنی است؛ پس از اجلاس عمومی، نمایندگان بورس ها و نهادهای مالی در خصوص رویدادهای جاری و رویکردهای آتی بازارهای خود به بحث و گفتگو پرداختند.

در ادامه، مدیرعامل بورس تهران پیشنهاد ایجاد سامانه ای بر روی یکی از شبکه‌های مجازی یا در محیطی مشخص را عنوان کرد تا به این ترتیب، ارتباط اعضای هیات مدیره و دیگر اعضای فدراسیون، خارج از جلسات معمول، به طور سریع و به هنگام میسر شود.

گودرزی درخصوص فعالیت‌های بورس تهران، اهداف و برنامه‌های جدید به انجام رسیده، به ویژه بازار سرمایه‌گذاری حرفه‌ای سخنرانی کرد.

شایان ذکر است مقرر شد نشست بهاره سال ۲۰۲۴ به میزبانی بورس ازبکستان در شهر تاشکند برگزار شود. همچنین، دبیرخانه فیاس امکان برگزاری دو رویداد «آموزش در محل» را برای سال ۲۰۲۴ در دو شهر مختلف بررسی کرده و به اطلاع خواهد رساند.

انتهای پیام

",economy,
758,"





سخنگوی صنعت برق گفت: به لحاظ فنی، امکان اتصال با کشور ترکیه فراهم شده و به راحتی امکان مبادله برق تا ۴۰۰ مگاوات بین دو کشور وجود دارد.
                                


به گزارش ایسنا، مصطفی رجبی مشهدی امروز در نشست خبری در پاسخ به سوال ایسنا در خصوص آخرین وضعیت سنکرون برق ترکیه، اظهار کرد: مذاکرات انجام شده تا بتوانیم هم برق را به این کشور صادر و هم دریافت کنیم. این تبادل به طور آزمایشی سال گذشته انجام شد و امیدواریم در آینده زمینه تجاری سازی انجام شود.

سخنگوی صنعت برق در پاسخ به سوال دیگر ایسنا در خصوص آخرین وضعیت صادرات و واردات برق، اظهار کرد: با تمام کشورهایی که مرز خاکی داریم صادرات و واردات برق داریم و ۳ کشور عمده مقصد صادرات برق، عراق، افغانستان و پاکستان هستند.

وی در خصوص واردات نیز گفت: ازدو کشور هم واردات برق داریم.

رجبی مشهدی درباره ارتباط برقی با روسیه نیز گفت: برای این ارتباط دو مسیر در نظر گرفته شده و دو پیمان ir و agir که ارتباط چهار کشور و سه کشور است به یک طرح مشترک رسیده‌ایم.

سخنگوی صنعت برق با بیان اینکه در یک مقطع موقت ارتباط آزمایش شد و برای تبادل پایدار نیازمند هستیم احداث خطی در کشور ارمنستان به سرانجام برسد، گفت: در صورتی که این اتفاق بیفتد می‌توانیم تبادل‌های بیشتری داشته باشیم.

وی درخصوص امکان ارتباط برقی با کشور قطر گفت: مطالعه‌های لازم برای ارتباط برقی با کشورهایی که مرز زمینی نداریم و از طریق کابل باید انجام شود صورت گرفته است. این طرح فعلا در حد مذاکره است اما اگر اجرا شود امکان تبادل برق تا ۱۰۰۰ مگاوات فراهم می‌کند.

رجبی مشهدی به اشاره به اینکه تا پیک سال آینده ظرفیت تجدیدپذیرها دوبرابر خواهد شد گفت: تا پیک سال آینده ۹۰۰ مگاوات تجدیدپذیر وارد مدار خواهد شد. اما علاوه بر این، اخیرا مجوزی از شورای اقتصاد دریافت کردیم و در مجموع ۱۰هزار مگاوات موافقت شورای اقتصاد داریم که ممکن است بخشی از آن قبل از اوج بار به بهره‌برداری برسد.

وی با بیان اینکه در زمستان مصرف برق برق کمتر است، اما از آنجایی که ۹۰ درصد برق از نیروگاه حرارتی انجام می‌شود و این نیروگاه‌ها نیاز به تامین سوخت دارند، به دلیل افزایش مصرف گاز در زمستان، نیروگاه‌ها به لحاظ سوخت دچار محدودیت می‌شوند، گفت: ذخایر گازوییل نیروگاه حرارتی به ۹ درصد رسیده که ظرفیت مناسبی است و امیدواریم با روند فعلی بتوانیم وارد زمستان شویم.

وی با بیان اینکه در حال حاضر ۹۳ درصد سوخت نیروگاه‌ها از گاز و ۷ درصد باقی مانده از سوخت مایع و گازوییل تأمین می‌شود، گفت: در تهران و اطراف تهران از سال ۱۳۹۷ هیچ کدام از نیروگاه ها مازوت سوزی نداشتند.

رجبی مشهدی با بیان اینکه سال گذشته قانون مانع زدایی از صنعت به تصویب مجلس شورای اسلامی رسید، گفت: به تازگی آیین نامه ماده ۴ آن به تصویب هیئت وزیران رسید و بر این اساس، صنایع باید ۱۰ هزار مگاوات نیروگاه خود تأمین احداث کنند.

به گفته وی پیش بینی شده تعرفه سوخت متناسب برای نیروگاه‌های مختص به صنایع ایجاد شود و به این ترتیب صنایع می‌توانند علاوه بر اینکه نیاز خود را برطرف کنند نیاز دیگر صنایع به برق را نیز تأمین کنند. از این صنایع هزینه ترانزیت برق دریافت نمی‌شود، اما از باقی صنایع دریافت خواهد شد. تعرفه برق صنایع نیز مانند گذشته بوده و تغییر نکرده است

انتهای پیام

",economy,
759,"





وزیر جهادکشاورزی گفت: مجوزی برای افزایش قیمت نان تاکنون داده نشده و هیچ برنامه ای فعلا برای افزایش قیمت آرد و نان وجود ندارد.
                                


به گزارش ایسنا، محمد علی نیکبخت با بیان اینکه وزارت جهادکشاورزی وظیفه تولید و انبارداری آرد را برعهده دارد، گفت: نظارت بر قیمت آرد و نان برعهده شورای آرد و نان هر استان و شهرستان است.

وی افزود: تاکنون از جانب هیچ مرجعی مجوز برای افزایش قیمت آرد و نان داده نشده است و اگر در سطح بازار افزایش قیمتی مشاهده می شود باید توسط دستگاه های مربوطه به آن رسیدگی شود.

وزیر جهادکشاورزی که در یک برنامه تلویزیونی صحبت می کرد، تصریح کرد: هیچ برنامه ای فعلا برای افزایش قیمت آرد و نان وجود ندارد.

انتهای پیام

",economy,
